iteration,value_ns
1,113586
2,123737
3,113053
4,112875
5,114118
6,115447
7,113206
8,114537
9,113686
10,112183
11,131140
12,117504
13,128565
14,117813
15,124611
16,131111
17,113492
18,122939
19,115022
20,128374
21,118524
22,119066
23,127227
24,118246
25,127461
26,113995
27,132418
28,113560
29,130614
30,130697
31,113560
32,132142
33,113876
34,141762
35,118157
36,113416
37,131038
38,130339
39,140893
40,114874
41,118258
42,117298
43,128784
44,124705
45,115028
46,113858
47,114071
48,113232
49,112038
50,124406
51,114415
52,114140
53,131614
54,112657
55,122343
56,131339
57,118044
58,130571
59,115096
60,113248
61,118654
62,139293
63,124731
64,113535
65,114692
66,114286
67,112406
68,129217
69,137281
70,119177
71,131371
72,130310
73,111150
74,132331
75,114005
76,123130
77,112816
78,114803
79,113843
80,114496
81,111790
82,111320
83,131029
84,107846
85,136357
86,118423
87,118340
88,136331
89,110151
90,109945
91,115541
92,122348
93,122633
94,133247
95,114373
96,110276
97,110363
98,123183
99,139306
100,117933
101,135031
102,108528
103,108679
104,127032
105,110928
106,109931
107,109914
108,109662
109,110169
110,128053
111,110509
112,120337
113,110091
114,110124
115,109222
116,109744
117,108797
118,120237
119,122258
120,118119
121,144186
122,119454
123,141357
124,112061
125,113436
126,137228
127,113646
128,122910
129,108155
130,109033
131,124807
132,131822
133,112588
134,121720
135,112786
136,113522
137,137905
138,113375
139,124309
140,113469
141,113232
142,112692
143,114283
144,118669
145,120181
146,128617
147,109636
148,145127
149,114774
150,122691
151,115040
152,113900
153,136365
154,113374
155,125403
156,114286
157,112708
158,113918
159,114232
160,114962
161,113720
162,113317
163,111841
164,130633
165,131414
166,128628
167,118681
168,117316
169,142611
170,114198
171,124460
172,112285
173,113866
174,112862
175,113437
176,112423
177,129123
178,118566
179,129420
180,133186
181,113393
182,123819
183,115063
184,112257
185,130520
186,114944
187,130741
188,117757
189,118022
190,118782
191,120909
192,119002
193,117640
194,118479
195,120100
196,141612
197,127132
198,119904
199,117994
200,113106
201,136135
202,113200
203,141251
204,118189
205,112363
206,135172
207,113647
208,142809
209,118966
210,118182
211,135248
212,114169
213,136765
214,118898
215,128459
216,113789
217,114685
218,114694
219,119374
220,128667
221,113980
222,132846
223,114825
224,124212
225,112955
226,112896
227,131267
228,114248
229,125034
230,114840
231,111449
232,112413
233,114000
234,113652
235,141242
236,119217
237,126392
238,149914
239,119267
240,129342
241,118556
242,127332
243,138669
244,113364
245,123503
246,113371
247,114939
248,113991
249,114280
250,113100
251,112643
252,117463
253,117756
254,148280
255,114534
256,123978
257,113432
258,113218
259,136250
260,114062
261,124928
262,113803
263,113560
264,113288
265,130850
266,118405
267,129947
268,127600
269,117987
270,151029
271,113265
272,114703
273,114847
274,114244
275,138392
276,114407
277,124140
278,114341
279,113674
280,114149
281,115063
282,113061
283,114400
284,113440
285,113584
286,148569
287,117939
288,131431
289,123054
290,109938
291,129461
292,108004
293,1378948
294,118935
295,142207
296,129463
297,155861
298,125219
299,109563
300,148725
301,119104
302,133570
303,116704
304,121531
305,140154
306,113950
307,136917
308,109076
309,109480
310,109105
311,114346
312,113299
313,112475
314,109793
315,108463
316,130023
317,109830
318,121530
319,111202
320,109529
321,109054
322,126359
323,129029
324,117800
325,118321
326,121955
327,147592
328,114535
329,124194
330,113146
331,113104
332,130988
333,114361
334,123816
335,113313
336,121401
337,109419
338,154764
339,119484
340,120108
341,118203
342,118008
343,138579
344,118471
345,127861
346,117471
347,136564
348,129458
349,109368
350,120792
351,109545
352,110098
353,109699
354,110498
355,108553
356,141157
357,110302
358,108500
359,127885
360,109530
361,109185
362,110275
363,108721
364,109800
365,125430
366,137871
367,128606
368,117330
369,117753
370,137581
371,119455
372,130411
373,118539
374,130914
375,113235
376,114850
377,137385
378,118404
379,125332
380,112200
381,115723
382,113669
383,119896
384,117883
385,118281
386,149527
387,130797
388,128643
389,143519
390,109767
391,146221
392,115118
393,125370
394,112751
395,113011
396,125723
397,109168
398,123995
399,113803
400,124633
401,140626
402,119872
403,117779
404,126080
405,121888
406,109253
407,145157
408,113534
409,125589
410,125956
411,109570
412,142933
413,113303
414,122504
415,115189
416,113787
417,109220
418,116447
419,112601
420,109496
421,109661
422,108527
423,126619
424,108320
425,118724
426,109682
427,109965
428,109419
429,123716
430,118313
431,118119
432,129113
433,108512
434,126123
435,109818
436,130874
437,107867
438,110319
439,121431
440,119197
441,116911
442,130072
443,114882
444,123204
445,111392
446,109151
447,114383
448,112437
449,123040
450,146801
451,113393
452,123700
453,113008
454,124173
455,132099
456,123203
457,131784
458,118669
459,137002
460,109259
461,115249
462,126030
463,109116
464,108471
465,110527
466,164036
467,112971
468,140870
469,118795
470,117328
471,141573
472,110013
473,120468
474,108785
475,110047
476,127903
477,109827
478,109180
479,109875
480,109323
481,109341
482,127776
483,109066
484,119720
485,109463
486,108297
487,110517
488,114154
489,112792
490,122418
491,117631
492,115500
493,149366
494,113767
495,124038
496,126247
497,109570
498,127815
499,110621
500,134555
501,113395
502,123544
503,110897
504,115121
505,113104
506,114860
507,114131
508,124779
509,148335
510,115016
511,150945
512,117679
513,128280
514,128919
515,108237
516,136455
517,113474
518,112422
519,114711
520,126640
521,114192
522,124684
523,116824
524,115749
525,119421
526,123652
527,110221
528,108313
529,108892
530,130041
531,109839
532,120088
533,110918
534,109282
535,108938
536,109645
537,109656
538,119773
539,109703
540,110281
541,126661
542,124820
543,122997
544,114109
545,134987
546,119358
547,119080
548,117728
549,119296
550,127906
551,123182
552,144767
553,113853
554,115133
555,113385
556,114577
557,132914
558,109018
559,119741
560,108577
561,108745
562,107669
563,110992
564,109992
565,120870
566,109754
567,138526
568,138920
569,120313
570,129451
571,117679
572,122817
573,110488
574,115815
575,121935
576,130892
577,114290
578,123555
579,119822
580,129393
581,119725
582,122741
583,109550
584,115170
585,113802
586,112350
587,113489
588,113566
589,133798
590,110494
591,120170
592,108403
593,129186
594,138810
595,118584
596,131540
597,118475
598,122884
599,110372
600,115915
