iteration,value_ns
1,44162403
2,45779128
3,44348740
4,43639316
5,44415334
6,44433214
7,44660396
8,44853996
9,45039326
10,44602904
11,44173374
12,44802400
13,44757152
14,44699724
15,44591688
16,45141230
17,44017837
18,44255195
19,44432280
20,44757064
21,44558519
22,44653982
23,44428907
24,44792591
25,44512904
26,45312741
27,44037501
28,43954899
29,44129839
30,43829222
31,44861024
32,44483522
33,44230622
34,42713936
35,43687981
36,43965744
37,43840535
38,44161469
39,45004014
40,44777266
41,44628500
42,44912005
43,44486579
44,44453088
45,44353739
46,44853286
47,43622656
48,43764331
49,44062702
50,55433027
51,44935436
52,44951413
53,43957477
54,44253462
55,44369528
56,45134876
57,44947193
58,45486305
59,45001326
60,44478443
61,44470939
62,44377419
63,44354343
64,44952190
65,44225668
66,44987395
67,44966058
68,44629509
69,44832444
70,45022907
71,44730591
72,45573990
73,44559936
74,44026054
75,44580676
76,42544982
77,44216737
78,43494933
79,56872042
80,43848593
81,43839238
82,43470112
83,42586625
84,42713540
85,42475786
86,42401583
87,43084307
88,43699480
89,42959566
90,42714596
91,41932758
92,42621580
93,42209874
94,42741184
95,43069677
96,43087229
97,44664260
98,44923110
99,45250765
100,44410237
