iteration,value_ns
1,77706
2,59339
3,59010
4,58969
5,59082
6,58925
7,68904
8,59107
9,59080
10,72541
11,61436
12,61261
13,61278
14,61256
15,61268
16,73759
17,78086
18,59214
19,58971
20,59039
21,59022
22,58996
23,71885
24,59108
25,59141
26,58897
27,58926
28,58938
29,58942
30,58950
31,58952
32,58929
33,76107
34,59265
35,59797
36,59125
37,59002
38,58988
39,69593
40,59158
41,58963
42,59032
43,59729
44,59021
45,59750
46,59085
47,58897
48,59714
49,75618
50,59351
51,59148
52,59651
53,58964
54,58984
55,59703
56,68766
57,59110
58,72474
59,61424
60,61427
61,61252
62,61347
63,61322
64,61306
65,79927
66,62154
67,61406
68,61350
69,61344
70,62132
71,83956
72,59327
73,58976
74,58962
75,58974
76,58869
77,58915
78,58931
79,58945
80,58907
81,75940
82,59515
83,59051
84,59060
85,59087
86,58975
87,69139
88,59851
89,58966
90,58882
91,58769
92,58805
93,58835
94,58769
95,58774
96,58761
97,74647
98,60370
99,59698
100,59155
101,59057
102,58995
103,58905
104,70051
105,59262
106,59034
107,58956
108,59438
109,58874
110,59084
111,58977
112,59716
113,59532
114,76975
115,59354
116,59236
117,59056
118,59138
119,59062
120,69352
121,59391
122,59793
123,59028
124,58961
125,58857
126,58871
127,58840
128,58855
129,58890
130,290287
131,61105
132,59186
133,71017
134,59320
135,59115
136,72344
137,61692
138,61467
139,61400
140,61325
141,62141
142,61284
143,84526
144,73110
145,59970
146,59102
147,59008
148,59004
149,70000
150,59267
151,59153
152,59020
153,59055
154,59060
155,72754
156,61400
157,61297
158,80230
159,63346
160,61609
161,61558
162,61384
163,72360
164,69845
165,59478
166,59084
167,58849
168,58872
169,58813
170,72627
171,61190
172,61171
173,61155
174,80111
175,61880
176,61467
177,61430
178,73000
179,59207
180,68203
181,59214
182,59209
183,59066
184,58997
185,58975
186,58935
187,58882
188,58914
189,71045
190,80282
191,61896
192,61635
193,61570
194,61594
195,61598
196,71477
197,61622
198,61423
199,61340
200,74481
