iteration,value_ns
1,8742136
2,8805113
3,8821481
4,8818443
5,8825271
6,8902618
7,8975022
8,8746701
9,8852299
10,11582356
11,8763240
12,8750375
13,8795291
14,8549276
15,8638439
16,8907359
17,8721772
18,9004607
19,8813136
20,8799723
21,8968338
22,9019334
23,9043138
24,9120399
25,8871775
26,8841818
27,8834181
28,8894986
29,8748878
30,8681305
31,9132688
32,8638412
33,8625008
34,8672965
35,8607464
36,8743710
37,8582398
38,8682461
39,8834939
40,8586254
41,8782528
42,8914933
43,8722011
44,8650939
45,9165268
46,8971580
47,8882403
48,8864619
49,8851784
50,8835910
51,8872772
52,8774470
53,8878849
54,8929061
55,8567145
56,8748800
57,8766895
58,9111451
59,9123146
60,8824891
61,9012947
62,9046088
63,8895004
64,8666040
65,8720621
66,8655384
67,8642742
68,8608620
69,8467883
70,8419281
71,8925135
72,8813129
73,8681534
74,8764263
75,8897784
76,8436403
77,8580186
78,8540214
79,8599165
80,8508619
81,8715821
82,8823491
83,8749734
84,8788348
85,8941528
86,8833814
87,8800174
88,8700880
89,8852540
90,8938147
91,8918025
92,8701926
93,8958196
94,8738413
95,8652233
96,9019308
97,8649009
98,9220843
99,9016636
100,8987813
