iteration,value_ns
1,2921072
2,2955895
3,2991673
4,2974727
5,2925800
6,2932746
7,2964998
8,2925477
9,2958448
10,2944909
11,3057272
12,2958999
13,2953617
14,2976806
15,3023994
16,2980229
17,3005927
18,2956784
19,2941405
20,3079922
21,2975820
22,2961333
23,2910228
24,2923407
25,2977236
26,3128549
27,2910929
28,2977664
29,3018429
30,2936840
31,2976187
32,2926416
33,2973494
34,3127544
35,2985770
36,2933432
37,3023325
38,2975271
39,2970416
40,2928065
41,2926558
42,3010426
43,3064537
44,2931225
45,2936137
46,3017665
47,2977170
48,2972176
49,2922998
50,3055127
51,3017473
52,2952496
53,3008447
54,2933617
55,2921019
56,2999899
57,3016604
58,2925809
59,2967988
60,2992473
61,2987330
62,2947354
63,11741202
64,3063863
65,2970084
66,2928478
67,3193167
68,3052498
69,2972784
70,2935204
71,3014905
72,2908110
73,2975496
74,2970468
75,2979658
76,3109111
77,3038195
78,3081557
79,2925930
80,3023278
81,3127503
82,3037497
83,2994529
84,3095899
85,2989014
86,2995696
87,3114152
88,3056732
89,3086971
90,3055546
91,3094232
92,3065317
93,3080580
94,3096229
95,3167055
96,3106931
97,3062010
98,3091902
99,3085913
100,3063345
101,3099362
102,2975322
103,2994998
104,2935461
105,2974882
106,2980751
107,2983237
108,3026884
109,2980170
110,2974134
111,2990626
112,3017291
113,2936196
114,2956651
115,3050052
116,2925269
117,2984499
118,2942876
119,2927255
120,3022339
121,2923424
122,2933925
123,3000786
124,3007306
125,2979511
126,2921588
127,2979286
128,2997535
129,3004977
130,2941176
131,3021096
132,2936583
133,3023933
134,3020590
135,2938496
136,3106299
137,2995122
138,2968984
139,2933607
140,2981775
141,2978546
142,3024139
143,2974999
144,2980633
145,2931700
146,3043002
147,2989684
148,2929818
149,3068557
150,3304314
151,3165497
152,2989580
153,3031611
154,3033696
155,2982240
156,2970909
157,3138249
158,2943327
159,2944976
160,2995599
161,2982331
162,2969478
163,2993744
164,3004357
165,2926208
166,2970775
167,3066812
168,3163567
169,3203114
170,3116955
171,3094303
172,3146985
173,3237792
174,3193106
175,3201569
176,3209345
177,3181480
178,3207465
179,3216737
180,3198641
181,3271850
182,3208063
183,3270822
184,3193658
185,3115620
186,3076017
187,3144392
188,3269174
189,3176244
190,3207886
191,3148959
192,3156650
193,3146116
194,3140280
195,3133940
196,3141219
197,3148373
198,3139078
199,3164387
200,3151538
