iteration,value_ns
1,63999
2,63200
3,63735
4,63240
5,63219
6,81623
7,63418
8,73678
9,63260
10,63489
11,63444
12,79047
13,65980
14,66963
15,65766
16,63523
17,64238
18,63144
19,64035
20,63178
21,65825
22,85415
23,66153
24,88776
25,65776
26,63443
27,63235
28,63966
29,76663
30,66500
31,63477
32,63102
33,64157
34,63260
35,66793
36,76868
37,63222
38,64100
39,66047
40,64280
41,77234
42,65817
43,85900
44,63648
45,64274
46,63313
47,63247
48,82096
49,63332
50,63471
51,64455
52,63451
53,63154
54,64360
55,63454
56,65915
57,66005
58,65877
59,82700
60,63411
61,90287
62,65952
63,61103
64,82928
65,63651
66,74237
67,63569
68,63301
69,66042
70,66767
71,65827
72,66844
73,63532
74,63080
75,64277
76,63322
77,64063
78,63217
79,63331
80,85103
81,63375
82,433096
83,61437
84,61858
85,61014
86,66856
87,66041
88,65877
89,79860
90,61000
91,90379
92,63226
93,61048
94,63467
95,64046
96,85471
97,61279
98,60836
99,78783
100,66686
101,78720
102,61971
103,60969
104,60868
105,62269
106,61125
107,71577
108,61063
109,61127
110,61126
111,61798
112,60728
113,61581
114,60853
115,61150
116,78142
117,61004
118,60940
119,61738
120,77346
121,65802
122,66478
123,65897
124,64480
125,63366
126,63503
127,64643
128,63351
129,72496
130,60939
131,60945
132,63526
133,64130
134,63237
135,64015
136,63505
137,88321
138,64624
139,63456
140,64015
141,63510
142,63152
143,85563
144,76596
145,76956
146,65952
147,74815
148,60946
149,64286
150,63231
151,64108
152,63227
153,63486
154,64666
155,63437
156,64179
157,63423
158,63243
159,85569
160,63427
161,73486
162,63460
163,63527
164,63293
165,64209
166,66087
167,66860
168,65831
169,65883
170,78929
171,63480
172,64224
173,63444
174,63269
175,82526
176,63358
177,72974
178,67102
179,65797
180,63538
181,64072
182,63477
183,64076
184,63755
185,63402
186,64620
187,76956
188,66833
189,65960
190,65765
191,86627
192,66245
193,78412
194,66328
195,65936
196,65969
197,66315
198,90862
199,66047
200,76122
201,63505
202,64373
203,63354
204,66963
205,76781
206,63222
207,64080
208,63162
209,67030
210,65880
211,65675
212,79718
213,63455
214,67065
215,65783
216,63451
217,84823
218,63523
219,88667
220,65912
221,63450
222,63298
223,64260
224,63219
225,64058
226,63291
227,63131
228,64203
229,63155
230,63963
231,63415
232,63295
233,80886
234,63472
235,63449
236,66744
237,66066
238,63439
239,66922
240,65760
241,66725
242,66534
243,63480
244,64298
245,63161
246,63961
247,63234
248,63264
249,81983
250,63305
251,73861
252,78011
253,65839
254,65833
255,64103
256,63207
257,63989
258,63418
259,63370
260,63997
261,63203
262,64017
263,63534
264,63434
265,88312
266,66102
267,81136
268,63743
269,65924
270,65822
271,64262
272,74979
273,64062
274,63268
275,63158
276,64477
277,63540
278,64042
279,63137
280,63106
281,86335
282,63460
283,74420
284,63314
285,63330
286,63112
287,66696
288,65805
289,76819
290,61156
291,60850
292,61776
293,60928
294,69583
295,63797
296,64471
297,77904
298,64575
299,61224
300,61191
301,78285
302,65897
303,66795
304,77334
305,61036
306,64892
307,63456
308,61951
309,61138
310,61016
311,97049
312,65509
313,87066
314,61079
315,61065
316,60985
317,61731
318,61123
319,61617
320,60881
321,61029
322,79441
323,63541
324,78102
325,65992
326,76748
327,61000
328,64369
329,63490
330,64291
331,63298
332,63323
333,64157
334,63308
335,64191
336,63113
337,61118
338,74995
339,66376
340,76850
341,65881
342,65969
343,65917
344,66859
345,65886
346,66642
347,65723
348,61092
349,62020
350,60887
351,61729
352,61038
353,60921
354,78623
355,61197
356,60851
357,61835
358,61074
359,60931
360,61565
361,61139
362,72179
363,61031
364,60794
365,60857
366,61762
367,65969
368,66657
369,65718
370,65742
371,66733
372,65768
373,66889
374,66158
375,63477
376,83271
377,63330
378,67255
379,65891
380,63584
381,80684
382,63460
383,90241
384,65829
385,65891
386,65844
387,64241
388,65971
389,66525
390,61297
391,60929
392,64265
393,63494
394,64276
395,63495
396,75670
397,62174
398,61085
399,74605
400,63457
401,61138
402,88518
403,66166
404,77565
405,63582
406,61043
407,61006
408,64394
409,63492
410,64154
411,61186
412,60763
413,64210
414,63438
415,64128
416,63180
417,75444
418,96961
419,63516
420,84727
421,61185
422,60948
423,60871
424,61687
425,61123
426,61756
427,61083
428,61144
429,76346
430,78311
431,76002
432,65889
433,73461
434,61108
435,61565
436,61120
437,61819
438,60840
439,61058
440,95398
441,66008
442,96043
443,63494
444,63193
445,80084
446,61160
447,86087
448,63292
449,63471
450,61207
451,64235
452,63226
453,64217
454,63218
455,61133
456,62448
457,77277
458,66760
459,65990
460,61110
461,93050
462,63416
463,72520
464,60847
465,61089
466,78833
467,64682
468,85707
469,66123
470,65689
471,77677
472,61954
473,61105
474,61818
475,60947
476,60830
477,61796
478,60923
479,70942
480,60926
481,60923
482,60991
483,61717
484,60824
485,61723
486,61152
487,60963
488,94724
489,63331
490,85533
491,77131
492,65809
493,65704
494,64089
495,63240
496,64217
497,61199
498,61117
499,62438
500,61099
501,64087
502,63392
503,61059
504,91229
505,63489
506,73769
507,63454
508,63258
509,61171
510,64256
511,63540
512,66982
513,65890
514,73358
515,61961
516,60871
517,64328
518,63479
519,63173
520,95772
521,63559
522,85571
523,78611
524,65880
525,84608
526,76879
527,71358
528,60947
529,60971
530,60873
531,61767
532,60995
533,61706
534,61015
535,60835
536,81315
537,61153
538,61157
539,61892
540,60948
541,61113
542,61922
543,63535
544,64585
545,63344
546,77194
547,87174
548,65850
549,76647
550,65906
551,63544
552,61108
553,65081
554,73600
555,63664
556,63151
557,63232
558,74214
559,60960
560,61657
561,60875
562,60786
563,81845
564,60941
565,61101
566,61704
567,61093
568,67881
569,66572
570,65686
571,66541
572,78617
573,61007
574,101785
575,63602
576,64216
577,77746
578,75741
579,99700
580,65962
581,66622
582,78309
583,61034
584,92204
585,63580
586,73837
587,63417
588,63158
589,63504
590,76024
591,61047
592,61752
593,73953
594,66013
595,67226
596,65832
597,66672
598,78254
599,61160
600,94653
601,63451
602,74942
603,63368
604,61113
605,63318
606,64245
607,63229
608,64289
609,76043
610,60965
611,61450
612,60990
613,61942
614,61100
615,61120
616,60826
617,61882
618,60965
619,61664
620,74107
621,65906
622,87729
623,65894
624,66630
625,65933
626,65830
627,94777
628,61112
629,84462
630,63600
631,61472
632,74382
633,66949
634,65696
635,66462
636,61101
637,60839
638,61903
639,60854
640,61889
641,61048
642,77708
643,86718
644,65926
645,64391
646,63274
647,61060
648,78581
649,63623
650,74123
651,63501
652,61109
653,61049
654,61763
655,61034
656,64482
657,75860
658,60938
659,83128
660,63421
661,74922
662,63405
663,63449
664,61183
665,61668
666,77746
667,66804
668,65806
669,74446
670,61642
671,61044
672,64515
673,63292
674,61272
675,100941
676,65805
677,66558
678,63221
679,63370
680,80998
681,61198
682,72076
683,60989
684,60856
685,60749
686,61940
687,66002
688,66816
689,77204
690,61017
691,80852
692,60992
693,72343
694,61041
695,60900
696,60940
697,64234
698,63119
699,62003
700,61038
701,60995
702,79816
703,60926
704,71377
705,61165
706,60890
707,60800
708,61763
709,61061
710,62113
711,73040
712,66092
713,85360
714,77124
715,87336
716,63325
717,63285
718,63066
719,76189
720,60949
721,64154
722,75174
723,74883
724,64148
725,63157
726,64256
727,75158
728,60857
729,94569
730,63560
731,74766
732,63483
733,75733
734,76955
735,66346
736,77758
737,77759
738,61158
739,73436
740,64447
741,63333
742,63915
743,61144
744,60741
745,64121
746,63260
747,64122
748,63304
749,60973
750,94927
751,63476
752,85892
753,63503
754,61039
755,77512
756,66816
757,89544
758,66043
759,73368
760,60812
761,67089
762,107395
763,66264
764,61013
765,74656
766,64317
767,87441
768,63344
769,61123
770,60879
771,63943
772,74708
773,64330
774,61136
775,61102
776,64174
777,63290
778,63800
779,75249
780,61001
781,109387
782,65952
783,77919
784,65838
785,65880
786,96769
787,61253
788,72462
789,61317
790,61021
791,60868
792,88806
793,65930
794,66492
795,93890
796,61135
797,79904
798,61034
799,87760
800,63279
801,60945
802,60855
803,75443
804,63259
805,77973
806,65825
807,65741
808,66530
809,65825
810,66625
811,63548
812,61131
813,64403
814,63342
815,64046
816,63199
817,63253
818,93058
819,63620
820,73647
821,63611
822,63157
823,63414
824,63639
825,60916
826,61634
827,61013
828,60806
829,87416
830,65869
831,66851
832,75895
833,60777
834,79557
835,61368
836,72892
837,63960
838,63251
839,63136
840,62395
841,74032
842,63914
843,63403
844,63370
845,64519
846,63167
847,66835
848,65781
849,65690
850,97708
851,63494
852,75835
853,63248
854,60958
855,74165
856,78475
857,77456
858,65928
859,63447
860,63165
861,66712
862,65787
863,66575
864,61201
865,60812
866,64293
867,63272
868,63992
869,63228
870,63197
871,83206
872,63464
873,74569
874,63412
875,73543
876,60792
877,64285
878,63337
879,64009
880,63340
881,76008
882,72952
883,65974
884,64036
885,63337
886,63229
887,87892
888,63378
889,64496
890,63242
891,63223
892,81549
893,63379
894,63119
895,64282
896,63156
897,78350
898,66677
899,65792
900,64051
901,63340
902,63279
903,64166
904,61133
905,61676
906,60880
907,60891
908,60774
909,61856
910,60831
911,61905
912,60967
913,61118
914,78482
915,61190
916,77076
917,66766
918,76952
919,61108
920,61666
921,61108
922,64396
923,61142
924,60801
925,61981
926,60903
927,66943
928,65831
929,65731
930,65351
931,63291
932,76774
933,63361
934,61008
935,60975
936,64299
937,63426
938,64136
939,61168
940,60689
941,63882
942,63218
943,66760
944,65732
945,65812
946,84507
947,65899
948,77354
949,65887
950,63518
951,82996
952,63373
953,63364
954,64302
955,63472
956,75987
957,66648
958,65769
959,66872
960,77827
961,60967
962,64162
963,63260
964,61961
965,60920
966,60893
967,77652
968,61136
969,61089
970,61523
971,60930
972,60823
973,61789
974,60930
975,61851
976,60871
977,60817
978,60987
979,61643
980,75528
981,64127
982,73363
983,60904
984,62238
985,77920
986,66627
987,65798
988,65732
989,94010
990,63415
991,73852
992,64042
993,63215
994,63113
995,64288
996,75294
997,64168
998,63220
999,63345
1000,61822
