iteration,value_ns
1,12652
2,13256
3,12750
4,12678
5,12702
6,12691
7,12649
8,12671
9,12817
10,12690
11,12658
12,12630
13,12716
14,12608
15,12651
16,12636
17,12659
18,12631
19,12606
20,13111
21,12667
22,12645
23,12686
24,12720
25,12661
26,12707
27,12910
28,12659
29,12658
30,12675
31,12658
32,12761
33,12658
34,12676
35,12628
36,12664
37,12621
38,13187
39,12761
40,12686
41,12698
42,12702
43,12680
44,12725
45,12869
46,12619
47,12609
48,12625
49,12594
50,12638
51,12592
52,12614
53,12600
54,12636
55,12618
56,13221
57,12835
58,12692
59,12733
60,12653
61,12655
62,12664
63,12776
64,12732
65,12617
66,12612
67,12604
68,12600
69,12637
70,12612
71,12640
72,12599
73,12635
74,13064
75,12771
76,12770
77,12691
78,12687
79,12650
80,12652
81,12920
82,12700
83,12659
84,12629
85,12677
86,12664
87,12646
88,12626
89,12687
90,12648
91,12689
92,13064
93,12848
94,12764
95,12795
96,12664
97,12675
98,12653
99,12904
100,12660
101,12747
102,12655
103,12646
104,12660
105,12669
106,12640
107,12643
108,12698
109,12650
110,13146
111,12744
112,12745
113,12707
114,12725
115,12695
116,12708
117,12870
118,12651
119,12677
120,12673
121,12694
122,12603
123,12643
124,12624
125,12638
126,12619
127,12670
128,13086
129,12916
130,12781
131,12780
132,12713
133,12676
134,12729
135,12907
136,12642
137,12627
138,12637
139,12660
140,12665
141,12621
142,12703
143,12641
144,12625
145,12629
146,13225
147,12764
148,12699
149,12715
150,12696
151,12668
152,12676
153,12837
154,12694
155,12655
156,12657
157,12651
158,12671
159,12628
160,12648
161,12591
162,12594
163,12610
164,13080
165,12749
166,12710
167,12708
168,12696
169,12728
170,12656
171,12919
172,12729
173,12680
174,12640
175,12681
176,12665
177,12643
178,12629
179,12643
180,12646
181,12630
182,13104
183,12725
184,12832
185,12644
186,12688
187,12675
188,12673
189,12934
190,12707
191,12666
192,12626
193,12639
194,12663
195,12624
196,12710
197,12624
198,12630
199,12632
200,13120
201,12760
202,12698
203,12685
204,12750
205,12666
206,12717
207,12933
208,12738
209,12670
210,12664
211,12683
212,12652
213,12648
214,12698
215,12673
216,12678
217,12638
218,13212
219,12736
220,12705
221,12712
222,12717
223,12691
224,12720
225,12861
226,12734
227,12683
228,12687
229,12606
230,12623
231,12604
232,12614
233,12646
234,12672
235,12632
236,13150
237,12774
238,12701
239,12692
240,12674
241,12708
242,12712
243,12834
244,12737
245,12650
246,12713
247,12643
248,12606
249,12598
250,12595
251,12588
252,12570
253,12558
254,13071
255,12910
256,12753
257,12720
258,12758
259,12755
260,12690
261,12859
262,12639
263,12647
264,12633
265,12622
266,12608
267,12579
268,12588
269,12592
270,12593
271,12589
272,13064
273,12791
274,12714
275,12710
276,12687
277,12682
278,12639
279,12797
280,12704
281,12692
282,12622
283,12642
284,12644
285,12651
286,12658
287,12622
288,12627
289,12626
290,13208
291,12768
292,12731
293,12773
294,12699
295,12694
296,12716
297,12792
298,12678
299,12675
300,12573
301,12624
302,12567
303,12605
304,12571
305,12582
306,12577
307,12596
308,13026
309,12762
310,12711
311,12680
312,12715
313,12685
314,12661
315,12820
316,12737
317,12677
318,12609
319,12670
320,12686
321,12676
322,12666
323,12629
324,12605
325,12643
326,13051
327,12756
328,12765
329,12719
330,12710
331,12677
332,12709
333,12846
334,12666
335,12671
336,12611
337,12604
338,12607
339,12667
340,12626
341,12613
342,12655
343,12606
344,13042
345,12723
346,12670
347,12766
348,12706
349,12679
350,12706
351,12823
352,12671
353,12599
354,12680
355,12782
356,12621
357,12631
358,12631
359,12584
360,12619
361,12601
362,13125
363,12767
364,12645
365,12739
366,12926
367,12687
368,12655
369,12826
370,12723
371,12692
372,12736
373,12709
374,12604
375,12654
376,12695
377,12578
378,12685
379,12574
380,13149
381,12833
382,12720
383,12728
384,12746
385,12637
386,23681
387,12843
388,12999
389,12707
390,12733
391,12711
392,12720
393,12680
394,12672
395,12656
396,12673
397,29916
398,12967
399,12700
400,12667
401,12649
402,12691
403,12677
404,24035
405,12732
406,12699
407,12646
408,12654
409,12673
410,12637
411,12643
412,12639
413,12678
414,12664
415,37136
416,12937
417,12677
418,12654
419,12696
420,12692
421,12738
422,13022
423,12733
424,12681
425,12654
426,12615
427,12725
428,12670
429,12630
430,12679
431,12658
432,12648
433,13225
434,12784
435,12710
436,12683
437,12681
438,12677
439,12717
440,12985
441,12679
442,12625
443,12638
444,12667
445,12644
446,12662
447,12650
448,12616
449,12604
450,12596
451,13282
452,12702
453,12754
454,12661
455,12688
456,12663
457,12638
458,12971
459,12689
460,12652
461,12611
462,12576
463,12619
464,12624
465,12581
466,12593
467,12609
468,12572
469,13235
470,12688
471,12662
472,12690
473,12676
474,12670
475,12673
476,12920
477,12608
478,12659
479,12661
480,12625
481,12600
482,12589
483,12604
484,12614
485,12604
486,12606
487,13238
488,12726
489,12675
490,12645
491,12650
492,12658
493,12632
494,12950
495,12653
496,12671
497,12691
498,12623
499,12670
500,12622
501,12626
502,12588
503,12613
504,12609
505,13457
506,12771
507,12693
508,12681
509,12634
510,12661
511,12658
512,12906
513,12707
514,12728
515,12710
516,12665
517,12635
518,12615
519,12629
520,12600
521,12643
522,12610
523,13568
524,12747
525,12654
526,12722
527,12695
528,12655
529,12651
530,12962
531,12662
532,12645
533,12615
534,12636
535,12632
536,12661
537,12608
538,12553
539,12607
540,12554
541,13275
542,12671
543,12610
544,12670
545,12614
546,12659
547,12628
548,13058
549,12670
550,12629
551,12629
552,12645
553,12652
554,12626
555,12685
556,12608
557,12618
558,12621
559,13586
560,12744
561,12702
562,12662
563,12681
564,12681
565,12659
566,13093
567,12709
568,12701
569,12615
570,12613
571,12603
572,12605
573,12667
574,12641
575,12598
576,12624
577,31680
578,12957
579,12822
580,12721
581,12748
582,12739
583,12716
584,13131
585,12712
586,12589
587,12709
588,12638
589,12637
590,12634
591,12624
592,12640
593,12675
594,12625
595,27866
596,12885
597,12734
598,12705
599,12683
600,12693
601,12636
602,24291
603,12713
604,12694
605,12627
606,12641
607,12604
608,12603
609,12608
610,12600
611,12688
612,12640
613,29888
614,12896
615,12720
616,12710
617,12670
618,12660
619,12677
620,23418
621,12760
622,12680
623,12637
624,12676
625,12632
626,12654
627,12635
628,12634
629,12677
630,12626
631,30055
632,12945
633,12706
634,12678
635,12722
636,12662
637,12645
638,23541
639,12778
640,12675
641,12647
642,12607
643,12637
644,12623
645,12639
646,12699
647,12624
648,12665
