iteration,value_ns
1,623400
2,643478
3,620613
4,611504
5,616420
6,647462
7,610025
8,602474
9,665979
10,608479
11,617504
12,629965
13,614782
14,639925
15,611570
16,609659
17,626843
18,609661
19,602665
20,609253
21,601980
22,620890
23,610507
24,602189
25,608996
26,602789
27,713633
28,627189
29,602157
30,621583
31,611038
32,602248
33,626015
34,603063
35,626809
36,610100
37,603015
38,615331
39,602762
40,654882
41,611583
42,613012
43,621699
44,609734
45,603537
46,627598
47,603251
48,627128
49,588358
50,580867
51,614013
52,601938
53,679061
54,610393
55,601881
56,620200
57,608248
58,603855
59,608842
60,602009
61,619596
62,609424
63,603104
64,609681
65,603616
66,619222
67,615753
68,603439
69,610320
70,600594
71,641434
72,602502
73,607581
74,596819
75,570132
76,634843
77,586740
78,603581
79,627628
80,614503
81,603207
82,609453
83,603010
84,618814
85,609132
86,603337
87,609844
88,602098
89,623120
90,627607
91,601947
92,586872
93,581681
94,594265
95,584262
96,578749
97,613292
98,598181
99,598885
100,587269
101,581013
102,587911
103,580239
104,596834
105,583920
106,613747
107,603109
108,600465
109,625466
110,606818
111,605736
112,589063
113,580717
114,597584
115,587517
116,581523
117,584760
118,579993
119,585275
120,581521
121,594373
122,584402
123,581006
124,587825
125,581310
126,600017
127,638439
128,605214
129,611513
130,579267
131,594716
132,585413
133,615986
134,587814
135,579441
136,597061
137,585643
138,579556
139,585153
140,581292
141,587897
142,580184
143,598893
144,588023
145,580658
146,588537
147,580265
148,596337
149,586665
150,581581
151,624431
152,595007
153,636894
154,586294
155,579185
156,588607
157,579352
158,593158
159,1111289
160,591705
161,580603
162,588646
163,580904
164,598980
165,610152
166,604220
167,617078
168,592261
169,594876
170,587041
171,581651
172,617155
173,598358
174,639107
175,588981
176,581302
177,585285
178,578348
179,594573
180,586340
181,580385
182,587875
183,580896
184,641167
185,585340
186,581338
187,587369
188,580480
189,615908
190,594823
191,602835
192,587059
193,579315
194,617153
195,598584
196,597439
197,586429
198,617895
199,588543
200,579584
