iteration,value_ns
1,131980
2,104237
3,105508
4,105491
5,104656
6,103252
7,104166
8,105895
9,104149
10,116583
11,105690
12,104528
13,103992
14,121515
15,104495
16,115838
17,104425
18,103085
19,104106
20,138971
21,108000
22,121521
23,107792
24,103797
25,104775
26,124742
27,104340
28,104291
29,119530
30,107422
31,107505
32,124087
33,104733
34,105235
35,105684
36,103334
37,103989
38,122975
39,106125
40,104288
41,114351
42,105325
43,103804
44,103853
45,106774
46,120132
47,119530
48,109664
49,108717
50,107756
51,122857
52,102163
53,114743
54,106221
55,103621
56,102868
57,127716
58,103680
59,116466
60,104522
61,103977
62,102118
63,123715
64,103637
65,105087
66,107392
67,103874
68,104354
69,138033
70,109790
71,108150
72,108349
73,108035
74,105003
75,122350
76,105323
77,104540
78,115980
79,103179
80,104094
81,104504
82,105798
83,103721
84,114383
85,105369
86,104917
87,105556
88,106246
89,104354
90,132108
91,107939
92,108457
93,107982
94,127085
95,108416
96,119487
97,108555
98,109090
99,107765
100,127713
101,109775
102,118886
103,107661
104,107228
105,107055
106,127436
107,109122
108,118627
109,108813
110,106891
111,107535
112,126122
113,108040
114,117874
115,109425
116,109114
117,109076
118,140010
119,109052
120,131882
121,109640
122,109123
123,109176
124,110883
125,108234
126,118548
127,108323
128,107564
129,109508
130,136703
131,104420
132,115104
133,104912
134,103851
135,103563
136,123318
137,104091
138,114598
139,104558
140,105076
141,103372
142,124171
143,105457
144,104408
145,106300
146,104007
147,104311
148,104824
149,104775
150,104486
151,117016
152,104903
153,105030
154,104765
155,123093
156,103945
157,132246
158,108882
159,108528
160,107484
161,127840
162,108110
163,119802
164,107983
165,108200
166,107758
167,127249
168,108560
169,119720
170,109401
171,108221
172,107198
173,127685
174,107816
175,121209
176,107515
177,107776
178,110115
179,126316
180,108282
181,117722
182,108427
183,108484
184,107233
185,128724
186,108251
187,118009
188,118519
189,104521
190,104060
191,122400
192,104658
193,103469
194,105437
195,104733
196,104300
197,136077
198,109722
199,107869
200,109978
201,117867
202,103175
203,103343
204,105758
205,103139
206,116401
207,104851
208,119753
209,107176
210,108474
211,107331
212,131180
213,105543
214,104715
215,104583
216,105762
217,104871
218,132788
219,107765
220,107172
221,117732
222,104761
223,104591
224,115353
225,104840
226,104543
227,111764
228,122176
229,105349
230,114160
231,105472
232,103680
233,121626
234,130165
235,109107
236,143880
237,104794
238,113705
239,100033
240,151521
241,108731
242,118648
243,109523
244,115440
245,113238
246,139323
247,108314
248,120722
249,108800
250,105000
251,113440
252,101811
253,100744
254,140510
255,109491
256,118349
257,104421
258,107094
259,100222
260,111309
261,99990
262,99992
263,115029
264,131101
265,108243
266,119734
267,104663
268,100680
269,100691
270,135983
271,103510
272,142893
273,105032
274,114256
275,99433
276,137002
277,104070
278,141573
279,107275
280,108516
281,109219
282,128069
283,104303
284,115379
285,104037
286,102917
287,104282
288,122880
289,105441
290,114940
291,105292
292,104232
293,105077
294,126281
295,105217
296,116268
297,224009
298,109219
299,108157
300,107490
301,106886
302,118722
303,115568
304,100568
305,113731
306,111139
307,108633
308,109791
309,108598
310,109247
311,140125
312,105038
313,105778
314,104220
315,103354
316,104016
317,103603
318,105706
319,102891
320,121331
321,121383
322,108395
323,105258
324,116337
325,102899
326,114931
327,104553
328,102033
329,114526
330,111458
331,108714
332,116850
333,108446
334,113993
335,100715
336,101655
337,99337
338,127426
339,103718
340,104348
341,100144
342,118243
343,100540
344,126093
345,103847
346,103559
347,104329
348,121087
349,103545
350,117219
351,108755
352,109531
353,107602
354,156527
355,107951
356,119661
357,119215
358,114591
359,100159
360,132152
361,105644
362,116264
363,105600
364,104283
365,104344
366,122864
367,105007
368,104665
369,105360
370,105210
371,104025
372,105209
373,106282
374,120545
375,119610
376,108357
377,108217
378,108273
379,110884
380,109064
381,118415
382,108637
383,108771
384,109055
385,120198
386,105874
387,114446
388,117868
389,109118
390,108467
391,129735
392,100850
393,110131
394,121692
395,103562
396,104498
397,101103
398,100064
399,128185
400,104048
401,105231
402,103657
403,106330
404,103941
405,119613
406,104506
407,114071
408,118519
409,129056
410,108819
411,120115
412,104258
413,99573
414,100728
415,135572
416,104371
417,113057
418,105533
419,104621
420,105190
421,124559
422,104425
423,114923
424,103856
425,105042
426,105202
427,125411
428,104829
429,103599
430,104904
431,104760
432,117944
433,107563
434,109517
435,104105
436,119532
437,108424
438,108771
439,128348
440,108351
441,109006
442,103752
443,103291
444,104436
445,104449
446,106094
447,120182
448,110824
449,108411
450,106069
451,118658
452,104600
453,105052
454,113295
455,102047
456,104521
457,103770
458,120272
459,108748
460,120262
461,108800
462,108330
463,108774
464,109758
465,104286
466,115243
467,117893
468,106655
469,108026
470,121701
471,104657
472,115912
473,104328
474,104402
475,104936
476,127374
477,108340
478,120416
479,104288
480,103975
481,104764
482,123079
483,104407
484,130827
485,108046
486,107820
487,122100
488,122934
489,103667
490,113567
491,103507
492,104493
493,104036
494,128758
495,104771
496,132446
497,107089
498,107471
499,120018
500,125457
501,105032
502,104265
503,104722
504,105082
505,104247
506,122883
507,104553
508,104091
509,115881
510,104533
511,104071
512,104526
513,106398
514,103925
515,131556
516,108587
517,106088
518,104605
519,105545
520,105695
521,115566
522,100897
523,99604
524,128699
525,127728
526,108763
527,130976
528,105942
529,115147
530,104016
531,124522
532,105032
533,114896
534,105897
535,103961
536,104276
537,122844
538,104004
539,134022
540,107558
541,116814
542,108955
543,109273
544,118261
545,104433
546,123475
547,104338
548,119466
549,108764
550,121739
551,105014
552,121457
553,120805
554,108950
555,109230
556,107161
557,108713
558,223968
559,108798
560,125409
561,109007
562,107475
563,108283
564,110138
565,108881
566,120741
567,109355
568,107584
569,121396
570,106064
571,106131
572,126636
573,104025
574,103853
575,113417
576,102781
577,100833
578,127601
579,103628
580,101399
581,102425
582,119537
583,99625
584,123595
585,104143
586,105476
587,103800
588,122502
589,104100
590,120598
591,107155
592,108122
593,107751
594,140430
595,103567
596,104643
597,106153
598,120007
599,108587
600,130127
601,122102
602,104304
603,103621
604,104669
605,104596
606,122894
607,104355
608,105056
609,116476
610,104743
611,103314
612,104729
613,105762
614,103898
615,116929
616,104266
617,103617
618,105088
619,125974
620,105197
621,115934
622,104672
623,104024
624,105918
625,137705
626,108763
627,119992
628,109295
629,106943
630,108765
631,129368
632,109048
633,119828
634,119833
635,104809
636,104147
637,124421
638,104640
639,104854
640,105905
641,104595
642,119913
643,132252
644,120496
645,119200
646,109332
647,106696
648,118592
649,123995
650,103402
651,341345
652,109200
653,104312
654,128616
655,104486
656,129631
657,104097
658,104544
659,103929
660,141102
661,109491
662,133961
663,104205
664,103921
665,104199
666,126497
667,103956
668,116020
669,108591
670,107679
671,109195
672,171964
673,107852
674,123416
675,108166
676,108701
677,108138
678,110181
679,106894
680,120358
681,108907
682,105402
683,105767
684,104354
685,105284
686,116699
687,104156
688,105109
689,104141
690,123539
691,105492
692,115271
693,102454
694,103769
695,120201
696,132164
697,108701
698,119879
699,131783
700,109054
701,107737
702,132230
703,109065
704,132554
705,100735
706,101032
707,115174
708,122123
709,104883
710,112277
711,100588
712,100815
713,131416
714,128323
715,108520
716,128701
717,105803
718,113636
719,98099
720,135548
721,104071
722,126823
723,105286
724,104174
725,112871
726,118806
727,100157
728,98969
729,102101
730,120867
731,109520
732,126961
733,113444
734,99943
735,100937
736,100016
737,100163
738,114309
739,106529
740,119562
741,120275
742,107976
743,120302
744,100231
745,100187
746,99873
747,128772
748,104131
749,115286
750,100712
751,100824
752,100716
753,126165
754,104018
755,112053
756,127900
757,127869
758,108012
759,131884
760,104608
761,100711
762,100680
763,139632
764,104766
765,115862
766,105107
767,104317
768,104192
769,140677
770,108842
771,122870
772,120893
773,104072
774,104809
775,128078
776,102828
777,114738
778,103699
779,114146
780,101256
781,120928
782,121631
783,120222
784,107744
785,107470
786,106617
787,129775
788,109755
789,127379
790,105668
791,104941
792,103401
793,144700
794,110362
795,131286
796,104956
797,113782
798,100462
799,133922
800,106356
801,127194
802,100812
803,100609
804,128106
805,126481
806,108435
807,124921
808,100902
809,100192
810,126703
811,132667
812,108928
813,107129
814,108921
815,108721
816,108398
817,140999
818,108458
819,132251
820,104765
821,103701
822,103374
823,134511
824,109926
825,133657
826,111737
827,126160
828,109285
829,127859
830,118988
831,127165
832,104152
833,99176
834,99755
835,118163
836,114388
837,121321
838,108000
839,121790
840,101612
841,138115
842,104857
843,115063
844,104920
845,104815
846,115365
847,118566
848,100586
849,126207
850,103979
851,116432
852,109109
853,128998
854,109279
855,138858
856,105697
857,115267
858,100932
859,118252
860,115092
861,119180
862,109043
863,120233
864,105012
865,128080
866,108308
867,120168
868,125776
869,104612
870,103064
871,122841
872,114174
873,127641
874,105638
875,118152
876,107846
877,128899
878,114823
879,111871
880,100441
881,99846
882,99689
883,128646
884,101061
885,99405
886,100637
887,99188
888,99828
889,99987
890,100803
891,99824
892,111011
893,100677
894,127231
895,108218
896,131296
897,127258
898,112023
899,101101
900,113603
901,109889
902,127766
903,130080
904,110351
905,99761
906,100596
907,98984
908,127612
909,100312
910,100467
911,100884
912,101301
913,100029
914,99156
915,102592
916,100376
917,132136
918,101122
919,119936
920,108705
921,110563
922,108574
923,123329
924,115328
925,109221
926,108504
927,129579
928,101251
929,104895
930,115878
931,100741
932,100683
933,133216
934,109466
935,110874
936,113553
937,102338
938,119412
939,105493
940,103532
941,114995
942,99694
943,119526
944,124716
945,108035
946,119279
947,114560
948,100472
949,100551
950,119774
951,100790
952,100487
953,110277
954,100190
955,100824
956,100372
957,101380
958,99840
959,109501
960,100742
961,100369
962,100641
963,118879
964,100621
965,101652
966,142049
967,104100
968,105090
969,104476
970,104198
971,103746
972,126370
973,104826
974,119295
975,107243
976,111114
977,120004
978,101174
979,100754
980,114733
981,110049
982,108672
983,107797
984,119940
985,128997
986,99708
987,101611
988,101864
989,100298
990,109962
991,101378
992,100639
993,100498
994,136118
995,103825
996,137721
997,104842
998,108949
999,108483
1000,126194
