iteration,value_ns
1,12459
2,12466
3,12899
4,12571
5,12549
6,12571
7,12528
8,12533
9,12521
10,12768
11,12502
12,12483
13,12490
14,12465
15,12479
16,12482
17,12474
18,12490
19,12478
20,12489
21,12924
22,12547
23,12539
24,12536
25,12509
26,12524
27,12525
28,12707
29,12514
30,12500
31,12491
32,12506
33,12516
34,12481
35,12516
36,12515
37,12504
38,12490
39,13043
40,12596
41,12568
42,12535
43,12530
44,12555
45,12541
46,12787
47,12509
48,12498
49,12498
50,12482
51,12507
52,12477
53,12495
54,12488
55,12494
56,12480
57,13851
58,12599
59,12533
60,12505
61,12528
62,12512
63,12528
64,12920
65,12508
66,12558
67,12495
68,12515
69,12475
70,12475
71,12510
72,12474
73,12480
74,12480
75,29320
76,12826
77,12597
78,12598
79,12590
80,12616
81,12571
82,22763
83,12621
84,12499
85,12552
86,12497
87,12493
88,12513
89,12505
90,12510
91,12539
92,12503
93,30472
94,12766
95,12577
96,12564
97,12543
98,12557
99,12537
100,22532
101,12672
102,12528
103,12488
104,12488
105,12461
106,12480
107,12496
108,12482
109,12475
110,12463
111,12467
112,13103
113,12578
114,12546
115,12558
116,12558
117,12531
118,12600
119,12725
120,12501
121,12478
122,12509
123,12501
124,12483
125,12482
126,12482
127,12482
128,12502
129,12472
130,12878
131,12564
132,12673
133,12534
134,12545
135,12538
136,12549
137,12765
138,12542
139,12483
140,12509
141,12489
142,12481
143,12502
144,12513
145,12485
146,12486
147,12488
148,13007
149,12594
150,12583
151,12563
152,12567
153,12577
154,12560
155,12785
156,12537
157,12491
158,12501
159,12480
160,12497
161,12495
162,12484
163,12482
164,12459
165,12482
166,13009
167,12587
168,12572
169,12534
170,12532
171,12528
172,12515
173,12711
174,12502
175,12501
176,12515
177,12461
178,12496
179,12503
180,12566
181,12512
182,12450
183,12493
184,12982
185,12577
186,12556
187,12507
188,12554
189,12526
190,12529
191,12698
192,12520
193,12485
194,12492
195,12486
196,12490
197,12521
198,12505
199,12470
200,12477
201,12466
202,12939
203,12642
204,12535
205,12531
206,12525
207,12526
208,12542
209,12734
210,12546
211,12491
212,12472
213,12466
214,12483
215,12472
216,12483
217,12470
218,12480
219,12466
220,12946
221,12587
222,12629
223,12555
224,12584
