iteration,value_ns
1,6398603
2,6436174
3,6485184
4,6456895
5,6357544
6,6504361
7,6491268
8,6343543
9,6439282
10,6417698
11,6465846
12,6515549
13,6441031
14,6396085
15,6441628
16,6375522
17,6361476
18,6454526
19,6315609
20,6332618
21,6400334
22,6380204
23,6375882
24,6371169
25,6141962
26,6074838
27,6305753
28,6446246
29,6188022
30,6236562
31,6230552
32,6343731
33,6335496
34,6408564
35,6294450
36,6176210
37,6370510
38,6308041
39,6204064
40,6335634
41,6431766
42,6319573
43,6270972
44,6385593
45,6364015
46,6436966
47,6451189
48,6347462
49,6371724
50,6175077
51,6223973
52,6453487
53,6431406
54,15816711
55,6265456
56,6482423
57,6226078
58,6404811
59,6327214
60,6426097
61,6329443
62,6080133
63,6146967
64,6183271
65,6044819
66,6199117
67,6210850
68,6123625
69,6237774
70,6077249
71,6001884
72,6119514
73,6285816
74,6376693
75,6318725
76,6047551
77,6205158
78,6366563
79,6162922
80,6236859
81,6202578
82,6211235
83,6288036
84,6159272
85,6202090
86,6358633
87,6297686
88,6025823
89,6321166
90,6206842
91,6147639
92,6188530
93,6159923
94,6266616
95,6037378
96,6107791
97,6215414
98,6331254
99,6217409
100,6553019
101,6695531
102,6413736
103,6738818
104,6465509
105,6691273
106,6417442
107,6539292
108,6429939
109,6532997
110,6264353
111,6333892
112,6349851
113,6238114
114,6144081
115,6353032
116,6474599
117,6481149
118,6294798
119,6367683
120,6344355
121,6215130
122,6230166
123,6287431
124,6385799
125,6161587
126,6416545
127,6469741
128,6248255
129,6431717
130,6235150
131,6467702
132,6315328
133,6277697
134,6404792
135,6359513
136,6219979
137,6487528
138,6330652
139,6292982
140,6394073
141,6189329
142,6364756
143,6396677
144,6340619
145,6299923
146,6476217
147,6273011
148,6385695
149,6371113
150,6273750
151,6269772
152,6302079
153,6326113
154,6272340
155,6292386
156,6270629
157,6350503
158,6315404
159,6350116
160,6371675
161,6420772
162,6405652
163,6263055
164,6227480
165,6300779
166,6278133
167,6383382
168,6348998
169,6340019
170,6169193
171,6253849
172,6331587
173,6260243
174,6128989
175,6053154
176,6278666
177,6301977
178,6081341
179,6293826
180,6345880
181,6160833
182,6170426
183,5985467
184,6249887
185,6272098
186,6026712
187,6189509
188,6288013
189,6183253
190,6214163
191,6285112
192,6202493
193,6111725
194,6007550
195,6188930
196,6092900
197,6055592
198,6085791
199,5963292
200,6131184
