iteration,value_ns
1,42912
2,42886
3,42837
4,42847
5,53942
6,42945
7,42923
8,42904
9,42839
10,42907
11,42882
12,42808
13,42827
14,42816
15,59568
16,43331
17,42962
18,43041
19,42876
20,42969
21,42911
22,52445
23,43001
24,42786
25,42869
26,42858
27,42832
28,42902
29,42805
30,42829
31,42838
32,58642
33,43306
34,42985
35,42907
36,42882
37,42836
38,42871
39,52192
40,43073
41,42803
42,42908
43,42734
44,42810
45,42814
46,42877
47,42892
48,42850
49,57999
50,43377
51,42950
52,42934
53,42843
54,42985
55,42826
56,52138
57,43003
58,42883
59,42852
60,42848
61,42848
62,42866
63,42813
64,42898
65,42882
66,42867
67,43648
68,42925
69,43000
70,42947
71,42926
72,42935
73,51842
74,42923
75,42975
76,42951
77,42920
78,42802
79,42878
80,42848
81,42883
82,42891
83,42800
84,43468
85,42943
86,42903
87,42890
88,42905
89,42845
90,52097
91,43066
92,42936
93,42894
94,42866
95,42869
96,42833
97,42949
98,42875
99,42825
100,42812
101,43649
102,42950
103,42946
104,42884
105,42871
106,42904
107,52299
108,43164
109,42879
110,42845
111,42818
112,42935
113,42851
114,42862
115,42847
116,42768
117,42838
118,43527
119,43011
120,42874
121,42914
122,42817
123,42852
124,51723
125,43088
126,42820
127,42832
128,42828
129,42842
130,42791
131,42799
132,42812
133,42834
134,42810
135,43912
136,42923
137,42892
138,42912
139,42861
140,42814
141,52133
142,43221
143,42933
144,43039
145,42879
146,42977
147,42873
148,42901
149,42853
150,42837
151,42873
152,60720
153,43117
154,42907
155,42869
156,42850
157,42944
158,54477
159,43120
160,43060
161,42894
162,42858
163,42907
164,42873
165,42895
166,42916
167,42817
168,42862
169,61645
170,43078
171,42924
172,42908
173,42949
174,42909
175,52657
176,44785
177,44569
178,44565
179,44610
180,44527
181,42952
182,42874
183,42842
184,42925
185,42874
186,43443
187,42935
188,42920
189,42843
190,42880
191,42899
192,56996
193,44636
194,44607
195,44595
196,56871
197,42915
198,42951
199,42851
200,42807
201,42739
202,62197
203,43266
204,42914
205,42910
206,42933
207,42856
208,64781
209,44629
210,44652
211,44482
212,44500
213,44502
214,42913
215,42846
216,42791
217,42852
218,61954
219,43304
220,42915
221,42879
222,43026
223,42838
224,52322
225,44931
226,44470
227,44648
228,44615
229,44532
230,42916
231,42822
232,42799
233,42798
234,42858
235,44141
236,43053
237,42922
238,42898
239,42850
240,42833
241,52796
242,42934
243,42850
244,42760
245,42772
246,42767
247,42747
248,42861
249,42781
250,42751
251,58490
252,43277
253,42983
254,42894
255,42971
256,42797
257,42859
258,52988
259,42882
260,42818
261,42920
262,42793
263,42796
264,42952
265,42832
266,42759
267,42778
268,60389
269,43268
270,42947
271,42961
272,42968
273,42988
274,42897
275,52620
276,42828
277,42911
278,42908
279,42828
280,42746
281,42723
282,42926
283,42821
284,42872
285,64807
286,43254
287,42909
288,43007
289,42915
290,42936
291,42924
292,54603
293,42894
294,42949
295,42824
296,42912
297,42923
298,42821
299,42831
300,42844
301,42843
302,59289
303,43312
304,42927
305,42936
306,42882
307,42945
308,42851
309,66581
310,44669
311,44478
312,44534
313,44528
314,43129
315,42802
316,42840
317,42955
318,42778
319,62106
320,43113
321,42941
322,42867
323,42859
324,42839
325,52557
326,43120
327,42974
328,42878
329,42926
330,42881
331,42828
332,42845
333,42815
334,42919
335,42835
336,43478
337,42936
338,42978
339,42825
340,42896
341,42827
342,52012
343,43002
344,42856
345,42858
346,42951
347,42921
348,42905
349,42962
350,42982
351,42866
352,42909
353,43710
354,43074
355,42912
356,42964
357,42799
358,42782
359,52270
360,43032
361,42960
362,42930
363,42901
364,42909
365,42849
366,42906
367,42890
368,42890
369,42877
370,43750
371,43039
372,42894
373,42854
374,42819
375,42823
376,53066
377,43191
378,42955
379,43033
380,42986
381,42900
382,42917
383,42952
384,42954
385,42930
386,42819
387,58903
388,43061
389,42902
390,42920
391,42809
392,42946
393,51893
394,43106
395,42917
396,42980
397,42857
398,42865
399,42911
400,42929
401,42933
402,42896
403,42894
404,58046
405,43133
406,42878
407,42858
408,42896
409,42767
410,52020
411,43144
412,43029
413,42955
414,42970
415,42880
416,42944
417,42876
418,42859
419,42885
420,42866
421,59554
422,43030
423,42907
424,42840
425,42870
426,42795
427,42848
428,43128
429,42965
430,42965
431,42903
432,42967
433,42900
