iteration,value_ns
1,14095
2,14012
3,14021
4,14051
5,14172
6,13996
7,14037
8,14022
9,14024
10,14022
11,14007
12,14012
13,14019
14,14024
15,14741
16,14149
17,14008
18,14040
19,14065
20,14060
21,14033
22,14152
23,14041
24,14006
25,14011
26,13992
27,14033
28,14015
29,14006
30,14040
31,14056
32,14534
33,14139
34,14078
35,14061
36,14061
37,14064
38,14083
39,14151
40,14045
41,14054
42,14016
43,14000
44,14011
45,14044
46,14038
47,14080
48,14007
49,14916
50,14103
51,14109
52,14034
53,14061
54,14071
55,14074
56,14163
57,14055
58,14035
59,14016
60,14021
61,14037
62,14073
63,14028
64,14060
65,14045
66,31259
67,14288
68,14099
69,14117
70,14080
71,14064
72,14102
73,14149
74,14037
75,14051
76,14016
77,14040
78,14036
79,14037
80,14062
81,14076
82,14040
83,29783
84,14320
85,14069
86,14078
87,14083
88,14053
89,14095
90,14248
91,13989
92,14019
93,14030
94,13982
95,14011
96,13997
97,13996
98,13981
99,14002
100,30988
101,14262
102,14056
103,14072
104,14046
105,14082
106,14109
107,14213
108,14064
109,14065
110,14032
111,14019
112,14029
113,14048
114,14013
115,14029
116,14029
117,29605
118,14270
119,14075
120,14083
121,14046
122,14084
123,14115
124,14253
125,14044
126,14028
127,14036
128,14018
129,14034
130,14017
131,14031
132,14010
133,14024
134,29317
135,14360
136,14092
137,14063
138,14016
139,14056
140,14031
141,14344
142,14040
143,14074
144,13997
145,14025
146,14028
147,14048
148,14008
149,14024
150,14012
151,14015
152,14405
153,14164
154,14070
155,14071
156,14116
157,14126
158,14494
159,14109
160,14033
161,14026
162,14041
163,14010
164,14044
165,14025
166,14038
167,14041
168,14026
169,14390
170,14120
171,14099
172,14059
173,14026
174,14044
175,27186
176,14615
177,14561
178,14557
179,14578
180,26933
181,14064
182,14041
183,14012
184,14016
185,33729
186,14244
187,14062
188,14069
189,14062
190,14018
191,24090
192,14829
193,14589
194,14571
195,14528
196,14411
197,14029
198,14035
199,14038
200,14032
201,14010
202,14475
203,14122
204,14066
205,14050
206,14062
207,14069
208,14826
209,14663
210,14571
211,14575
212,14540
213,26895
214,14072
215,14030
216,14010
217,14034
218,14450
219,14094
220,14043
221,14086
222,14082
223,14021
224,26697
225,14635
226,14564
227,14593
228,14595
229,26728
230,14076
231,14042
232,14040
233,14009
234,32509
235,14289
236,14076
237,14083
238,14085
239,14049
240,14062
241,14165
242,14010
243,14022
244,13952
245,13996
246,14015
247,14050
248,14011
249,14027
250,14000
251,14503
252,14061
253,14058
254,14105
255,14029
256,14016
257,14038
258,14186
259,14061
260,13981
261,14051
262,13977
263,14018
264,14067
265,14025
266,13984
267,14006
268,14571
269,14084
270,14106
271,14105
272,14029
273,14065
274,14053
275,14168
276,14049
277,14013
278,13998
279,14005
280,13997
281,13996
282,14037
283,14049
284,14043
285,14558
286,14087
287,14110
288,14062
289,14058
290,14053
291,14059
292,14217
293,14031
294,14044
295,14000
296,14024
297,14012
298,14032
299,14011
300,14011
301,13996
302,14474
303,14138
304,14043
305,14052
306,14035
307,14048
308,14024
309,14806
310,14600
311,14574
312,14531
313,27043
314,14043
315,14064
316,14030
317,14022
318,14032
319,14478
320,14126
321,14062
322,14049
323,14037
324,14038
325,14226
326,14036
327,14066
328,14017
329,14005
330,14066
331,14021
332,14025
333,14000
334,13971
335,29051
336,14266
337,14048
338,14077
339,14035
340,14027
341,14017
342,14242
343,14053
344,13991
345,14008
346,13984
347,14036
348,14046
349,13990
350,14055
351,14022
352,30549
353,14286
354,14050
355,14080
356,14065
357,14051
358,14017
359,14254
360,14012
361,14015
362,13989
363,13997
364,13986
365,14003
366,13981
367,13997
368,13985
369,29253
370,14267
371,14088
372,14036
373,14132
374,14037
375,14069
376,14283
377,14081
378,14053
379,14020
380,14000
381,14048
382,14015
383,14015
384,14000
385,14021
386,14043
387,14455
388,14188
389,14106
390,14085
391,14047
392,14141
393,14264
394,14050
395,14027
396,14014
397,13996
398,14042
399,14017
400,14006
401,14035
402,13989
403,14016
404,14399
405,14143
406,14075
407,14121
408,14077
409,14081
410,14411
411,14048
412,14090
413,14004
414,14040
415,14021
416,14005
417,14004
418,13990
419,13996
420,14002
421,14375
422,14083
423,14071
424,14071
425,14142
426,14009
427,23554
428,14050
429,14064
430,13991
431,13999
432,14014
433,14000
434,13995
435,14005
436,13985
437,14013
438,14459
439,14093
440,14086
441,14069
442,14045
443,14040
444,23357
445,14162
446,14012
447,14000
448,13989
449,13982
450,13976
451,13981
452,13982
453,13990
454,13979
455,14436
456,14063
457,14075
458,14072
459,14052
460,14028
461,22523
462,14181
463,14078
464,14051
465,14032
466,14007
467,14000
468,14008
469,13998
470,14004
471,13986
472,14518
473,14062
474,14069
475,14027
476,14029
477,14040
478,22896
479,14193
480,14035
481,14071
482,14004
483,14037
484,14040
485,14016
486,13997
487,13985
488,14011
489,14488
490,14153
491,14119
492,14122
493,14101
494,14064
495,14063
496,14240
497,14022
498,14020
499,13966
500,14015
501,14018
502,13976
503,14029
504,14002
505,14015
506,14526
507,14156
508,14051
509,14062
510,14054
511,14027
512,14069
513,14133
514,14008
515,14008
516,14026
517,13982
518,13995
519,13983
520,13970
521,14001
522,14011
523,14542
524,14121
525,14103
526,14050
527,14075
528,14081
529,14071
530,14165
531,14054
532,13999
533,14000
534,14006
535,14033
536,14031
537,14021
538,14047
539,14051
540,14598
541,14096
542,14061
543,14080
544,14128
545,14051
546,14045
547,14183
548,13998
549,14096
550,14021
551,14026
552,14013
553,14050
554,13988
555,14045
556,13988
557,14611
558,14136
559,14064
560,14056
561,14040
562,14013
563,14023
564,14167
565,14043
566,14002
567,14058
568,14022
569,14039
570,14017
571,14032
572,14037
573,14016
574,14616
575,14132
576,14079
577,14044
578,14014
579,14074
580,14046
581,14177
582,14021
583,14033
584,14036
585,13987
586,13984
587,13984
588,13984
589,13984
590,13974
591,14623
592,14196
593,14071
594,14044
595,14008
596,14017
597,13992
598,14190
599,14140
600,14049
601,13999
602,14022
603,14069
604,14044
605,14027
606,14010
607,14050
608,14883
609,14149
610,14116
611,14070
612,14050
613,14035
614,14043
615,14183
616,14003
617,14049
618,13997
619,13943
620,14002
621,14053
622,14032
623,14025
624,14023
625,14677
626,14106
627,14067
628,14086
629,14045
630,14106
631,14080
632,14815
633,14575
634,14593
635,14570
636,14531
637,14156
638,14005
639,14002
640,13987
641,14044
642,14448
643,14117
644,14063
645,14077
646,14079
647,14069
648,14191
649,13995
650,14031
651,14010
652,14015
653,14025
654,14014
655,14086
656,14028
657,14040
658,31051
659,14264
660,14142
661,14073
662,14064
663,14057
664,14023
665,27468
666,14618
667,14563
668,14529
669,14560
670,26244
671,14073
672,13986
673,13990
674,13984
675,34235
676,14289
677,14100
678,14046
679,14141
680,14033
681,24826
682,14855
683,14528
684,14543
685,14590
686,14619
687,14162
688,14029
689,14022
690,14024
691,14052
692,14460
693,14107
694,14088
695,14067
696,14031
697,14029
698,14885
699,14591
700,14631
701,14578
702,14585
703,14128
704,14035
705,14043
706,14012
707,14038
708,14641
709,14129
710,14036
711,14075
712,14046
713,14096
714,14261
715,14130
716,14050
717,14064
718,14037
719,14046
720,14003
721,14033
722,14064
723,14043
724,30330
725,14306
726,14094
727,14048
728,14027
729,14035
730,14050
731,14395
732,14061
733,14032
734,14008
735,14012
736,14054
737,14018
738,14000
739,14058
740,14018
741,13998
742,14453
743,14093
744,14097
745,14067
746,14057
747,14095
748,14419
749,14122
750,14078
751,14071
752,14048
753,14023
754,14028
755,14090
756,14037
757,14047
758,14022
759,14379
760,14113
761,14080
762,14069
763,14061
764,14037
765,14373
766,14059
767,14037
768,14056
769,14015
770,14034
771,14047
772,14068
773,14034
774,14030
775,14041
776,14476
777,14100
778,14061
779,14073
780,14073
781,14076
782,14490
783,14041
784,14012
785,14039
786,13976
787,13988
788,13967
789,13984
790,13959
791,13996
792,13991
793,14441
794,14095
795,14070
796,14075
797,14094
798,14029
799,14479
