iteration,value_ns
1,5927560
2,6143308
3,5867913
4,5955428
5,6084506
6,5869289
7,6004281
8,5823563
9,5882271
10,5943218
11,5891450
12,5884424
13,5872332
14,5958700
15,5923455
16,6097082
17,5860512
18,5903548
19,5867292
20,5924654
21,5875236
22,5904703
23,6019071
24,6094961
25,6002478
26,6052630
27,6026074
28,6007085
29,5925287
30,5899651
31,5902142
32,6078936
33,5918893
34,6081222
35,5985555
36,6122929
37,6115328
38,5979817
39,5887234
40,6103617
41,5958228
42,5801637
43,6051166
44,6011467
45,6178051
46,5891339
47,6034942
48,6000590
49,6088941
50,5826694
51,5923684
52,6047004
53,6069368
54,5995705
55,5933356
56,6068891
57,6147067
58,6167228
59,5991428
60,6013522
61,6140051
62,6158208
63,6267097
64,6082841
65,6032600
66,5914408
67,5898273
68,5983154
69,6129374
70,6014831
71,5939270
72,6043071
73,5897366
74,6031450
75,5811369
76,6094063
77,6187936
78,6144237
79,5984054
80,6074998
81,5933822
82,6210308
83,5845563
84,5920698
85,6034901
86,6112653
87,6090029
88,5954879
89,6037565
90,6178002
91,6006367
92,5807728
93,6066332
94,6061462
95,6064729
96,6036856
97,5975800
98,6037369
99,6219001
100,5869674
101,6003498
102,6049887
103,15404016
104,6175963
105,6112044
106,6087555
107,5968109
108,6146454
109,6107500
110,6127978
111,5864831
112,5921343
113,6009643
114,5973938
115,5930644
116,5982597
117,6034417
118,6051640
119,6115766
120,6055274
121,5944204
122,5978283
123,5972690
124,5876835
125,6017864
126,6070788
127,6036110
128,6123681
129,5900988
130,6106367
131,5924965
132,5826085
133,6042885
134,6004722
135,6097711
136,5862399
137,6080870
138,6085337
139,6205046
140,6307359
141,6213135
142,6035366
143,6064711
144,6014861
145,6029308
146,5947328
147,6163638
148,5892790
149,5953996
150,6024045
151,6127165
152,6096490
153,6009697
154,6199381
155,6123602
156,6014447
157,5984931
158,6043887
159,6056124
160,6066323
161,6040941
162,5845372
163,6037773
164,5979998
165,5934707
166,6200476
167,6212321
168,6157251
169,5989775
170,6060149
171,6188528
172,6144675
173,5993709
174,6087274
175,6078255
176,6105521
177,6137504
178,6061673
179,6065783
180,6266266
181,6142591
182,5973945
183,6108270
184,6117379
185,6088042
186,6122933
187,6179552
188,6272805
189,6310448
190,6216906
191,6282542
192,6300703
193,6354355
194,6235121
195,6416217
196,6307818
197,6191918
198,6171489
199,6309111
200,6304640
