iteration,value_ns
1,20798
2,20780
3,20718
4,20901
5,38532
6,20349
7,20049
8,20061
9,20022
10,29740
11,20190
12,20112
13,20082
14,20041
15,20093
16,20026
17,20033
18,20110
19,21286
20,20897
21,20895
22,20921
23,32978
24,20134
25,20031
26,20057
27,20016
28,19952
29,20075
30,20004
31,20037
32,20654
33,20036
34,20068
35,20032
36,20207
37,28821
38,20038
39,20927
40,20790
41,20683
42,20688
43,20714
44,20848
45,38833
46,21054
47,20834
48,20706
49,20800
50,30523
51,33391
52,20086
53,20104
54,20033
55,19989
56,20108
57,20078
58,20022
59,21343
60,20811
61,20842
62,20842
63,20788
64,20889
65,20303
66,32250
67,20916
68,20721
69,20869
70,20791
71,20784
72,21251
73,20090
74,19976
75,20075
76,28428
77,20086
78,20056
79,20930
80,20737
81,20844
82,20766
83,20785
84,20735
85,21300
86,20222
87,20005
88,20109
89,20058
90,20030
91,19960
92,20091
93,20133
94,20006
95,20102
96,20105
97,20000
98,20718
99,20181
100,20192
101,20003
102,20020
103,21995
104,20874
105,20824
106,20769
107,20702
108,20772
109,20873
110,21322
111,20776
112,32416
113,20293
114,32530
115,21160
116,20845
117,20938
118,20750
119,20878
120,20940
121,20746
122,20697
123,21411
124,20897
125,20786
126,20869
127,20827
128,21141
129,20909
130,20938
131,20813
132,20098
133,20077
134,20031
135,19937
136,37215
137,20373
138,20203
139,20091
140,20133
141,29339
142,20235
143,20043
144,20087
145,19975
146,20068
147,20101
148,19996
149,19967
150,20635
151,20064
152,20104
153,20060
154,20158
155,33814
156,21004
157,20865
158,20860
159,20892
160,20926
161,20783
162,20795
163,38944
164,21123
165,20864
166,20786
167,32665
168,20474
169,20098
170,19981
171,20022
172,20091
173,20066
174,20043
175,20027
176,20125
177,20422
178,20054
179,20096
180,20071
181,19996
182,20173
183,19935
184,19962
185,19984
186,20118
187,20026
188,19910
189,19904
190,36422
191,20438
192,20147
193,20042
194,20181
195,30263
196,20937
197,20886
198,20725
199,20830
200,20729
201,20718
202,20722
203,33333
204,20477
205,20085
206,20022
207,20190
208,20047
209,21121
210,20884
211,20744
212,20859
213,20662
214,20137
215,32666
216,20812
217,21264
218,20852
219,20792
220,32935
221,29575
222,21127
223,20792
224,20734
225,20803
226,20158
227,19943
228,19894
229,20056
230,22537
231,20435
232,20052
233,20127
234,20082
235,21339
236,20172
237,20098
238,20138
239,20076
240,44120
241,21025
242,20857
243,20744
244,20761
245,20078
246,20069
247,20039
248,38221
249,20400
250,20080
251,20079
252,19976
253,29749
254,20935
255,20907
256,20801
257,20774
258,20837
259,20716
260,20867
261,20907
262,21313
263,20791
264,20803
265,20782
266,30463
267,20935
268,20771
269,20822
270,146232
271,21450
272,20789
273,21457
274,20891
275,20874
276,20849
277,20803
278,21108
279,20797
280,20842
281,33184
282,20108
283,20002
284,20019
285,20057
286,20723
287,20067
288,20108
289,19970
290,20072
291,20421
292,20055
293,19940
294,33151
295,20801
296,20775
297,20938
298,20782
299,53816
300,33043
301,20970
302,20865
303,20882
304,20869
305,20240
306,19973
307,20030
308,19960
309,19929
310,20903
311,20743
312,22338
313,20871
314,20742
315,20832
316,20502
317,19976
318,21025
319,20726
320,20898
321,20665
322,20649
323,20774
324,21638
325,21002
326,20848
327,20721
328,20850
329,20991
330,20702
331,20073
332,20033
333,19994
334,19928
335,19917
336,19986
337,21262
338,21095
339,20909
340,20740
341,20832
342,21004
343,20803
344,20834
345,20740
346,33393
347,20087
348,20106
349,20005
350,21150
351,20177
352,20150
353,20014
354,20076
355,31474
356,20113
357,19934
358,20117
359,20030
360,20080
361,19979
362,20011
363,20009
364,33912
365,20876
366,20869
367,20765
368,20845
369,20863
370,20715
371,20719
372,20238
373,20072
374,20026
375,20116
376,20061
377,20492
378,21130
379,20860
380,21596
381,20200
382,20056
383,21117
384,45152
385,21062
386,20784
387,20782
388,20244
389,20218
390,19978
391,20019
392,19936
393,19915
394,19904
395,20286
396,20978
397,21902
398,20822
399,20825
400,20743
401,20171
402,21085
403,20712
404,20713
405,20783
406,20697
407,20749
408,20712
409,20779
410,22266
411,20860
412,20889
413,20866
414,21046
415,21206
416,20820
417,20844
418,20847
419,32992
420,20773
421,41268
422,21051
423,20834
424,20772
425,20698
426,21330
427,20769
428,20844
429,20710
430,20888
431,20208
432,19988
433,19999
434,38297
435,20277
436,20079
437,20043
438,19940
439,19930
440,20150
441,19942
442,20002
443,20043
444,19890
445,19937
446,19920
447,22264
448,21064
449,22448
450,21119
451,20766
452,20675
453,33205
454,19968
455,20044
456,20888
457,20743
458,21381
459,20871
460,20826
461,20767
462,20194
463,20069
464,19994
465,20091
466,20065
467,20085
468,19927
469,20053
470,19933
471,20500
472,20014
473,20045
474,20024
475,20242
476,20436
477,20109
478,20054
479,20072
480,20019
481,20100
482,19997
483,19984
484,20066
485,20432
486,19974
487,20072
488,20025
489,20019
490,20347
491,20051
492,19892
493,19866
494,20064
495,19902
496,19875
497,20002
498,37454
499,20267
500,20140
501,20059
502,20038
503,20033
504,20120
505,20018
506,20079
507,20089
508,20011
509,19997
510,20094
511,112105
512,22144
