iteration,value_ns
1,41062
2,61470
3,41582
4,41131
5,41098
6,41093
7,41060
8,40998
9,52185
10,41180
11,41139
12,41097
13,41141
14,41018
15,41048
16,40995
17,41020
18,41006
19,40947
20,56006
21,41384
22,41157
23,41137
24,41085
25,41009
26,41025
27,50349
28,41286
29,41062
30,41017
31,41021
32,40971
33,41106
34,40990
35,40939
36,40981
37,40974
38,58281
39,41404
40,41379
41,41452
42,41112
43,41171
44,41170
45,51543
46,41275
47,41058
48,41039
49,40887
50,40977
51,40969
52,41021
53,40930
54,40938
55,41030
56,63545
57,41468
58,41177
59,41196
60,41128
61,41104
62,41042
63,50526
64,41271
65,41086
66,41019
67,41042
68,40992
69,41032
70,41094
71,41061
72,40984
73,41016
74,58557
75,41435
76,41258
77,41100
78,41166
79,41035
80,41038
81,50703
82,41250
83,41060
84,40960
85,41197
86,41077
87,40949
88,40933
89,40970
90,40965
91,40975
92,57370
93,41356
94,41267
95,41211
96,41189
97,41078
98,41105
99,51239
100,41380
101,41037
102,41016
103,41004
104,40992
105,40967
106,41265
107,41142
108,41093
109,41110
110,57365
111,41365
112,41179
113,41086
114,41093
115,40987
116,41081
117,51745
118,41297
119,41062
120,41256
121,41146
122,41003
123,41102
124,40995
125,40960
126,40936
127,41120
128,58853
129,41293
130,41227
131,41140
132,41089
133,41121
134,41147
135,52581
136,41287
137,41041
138,41024
139,41200
140,41024
141,40948
142,41016
143,40932
144,40954
145,40962
146,63160
147,41425
148,41157
149,41269
150,41108
151,41030
152,40950
153,51506
154,41251
155,41122
156,41016
157,41017
158,40990
159,40989
160,41063
161,41077
162,40973
163,41013
164,56107
165,41425
166,41235
167,41251
168,41247
169,41141
170,41152
171,50149
172,41342
173,41079
174,41004
175,40891
176,41023
177,40962
178,40992
179,40977
180,40977
181,40934
182,57062
183,41449
184,41119
185,41008
186,41007
187,41012
188,40969
189,51014
190,41331
191,41020
192,41042
193,40998
194,41004
195,40951
196,40946
197,40962
198,40973
199,40991
200,58295
201,41374
202,41383
203,41191
204,41109
205,41092
206,41092
207,53765
208,41321
209,41106
210,41048
211,40993
212,41032
213,41005
214,41054
215,41021
216,41018
217,40966
218,63138
219,41456
220,41173
221,41148
222,41103
223,41129
224,41139
225,51247
226,41239
227,41087
228,40940
229,41011
230,40981
231,40924
232,41082
233,40941
234,40997
235,40946
236,62411
237,41480
238,41244
239,41104
240,41146
241,41136
242,41187
243,51762
244,41270
245,41094
246,41009
247,41013
248,40968
249,40953
250,40985
251,40947
252,40928
253,40952
254,57512
255,41412
256,41170
257,41110
258,41336
259,41233
260,41054
261,51924
262,41281
263,41093
264,40973
265,41009
266,40979
267,40978
268,41015
269,40954
270,40967
271,41005
272,58653
273,41364
274,41188
275,41211
276,41081
277,41050
278,41022
279,51432
280,41347
281,41116
282,41012
283,40996
284,40981
285,40930
286,40979
287,40910
288,40878
289,40947
290,64548
291,41461
292,41141
293,41213
294,41124
295,41139
296,41061
297,50776
298,41267
299,41027
300,40996
301,40998
302,40989
303,40954
304,40975
305,40913
306,41010
307,40979
308,58827
309,41405
310,41353
311,41197
312,41113
313,41159
314,41151
315,51533
316,41224
317,41048
318,41093
319,40955
320,41015
321,41106
322,41093
323,40954
324,40955
325,40945
326,57578
327,41332
328,41153
329,41274
330,41148
331,41083
332,41192
333,50598
334,41408
335,41149
336,41028
337,41048
338,41003
339,40977
340,41029
341,41009
342,41064
343,40964
344,57896
345,41376
346,41246
347,41140
348,41149
349,41094
350,41106
351,50243
352,41245
353,41078
354,41048
355,40995
356,40982
357,40951
358,40951
359,40936
360,40932
361,40923
362,58963
363,41516
364,41226
365,41318
366,41855
367,41147
368,41149
369,51615
370,41125
371,41068
372,41081
373,41006
374,40964
375,40943
376,40967
377,41002
378,40983
379,41014
380,61106
381,41456
382,41099
383,41034
384,41117
385,41114
386,41216
387,41774
388,41797
389,41254
390,41112
391,40990
392,41104
393,41027
394,41025
395,40982
396,40955
397,40973
398,41830
399,41224
400,41076
401,41037
402,41038
403,41009
404,40996
405,41469
406,41080
407,40984
408,41050
409,40968
410,40945
411,40947
412,40893
413,40992
414,40915
415,40926
416,41678
417,41176
418,41200
419,41130
420,41125
421,41101
422,52037
423,41312
424,41120
425,41022
426,41021
427,41030
428,41012
429,41098
430,41065
431,40993
432,41076
433,58044
434,41692
435,41189
436,41097
437,40964
438,41002
439,41037
440,51328
441,41341
442,41112
443,41078
444,41047
445,41224
446,41102
447,41060
448,40971
449,41021
450,40954
451,62805
452,41570
453,41323
454,41215
455,41076
456,41106
457,40992
458,51222
459,41320
460,41188
461,41100
462,40979
463,40921
464,41158
465,41099
466,41084
467,40997
468,40970
469,57577
470,41507
471,41081
472,41274
473,41194
474,41068
475,41063
476,51092
477,41266
